page_url,src_url,iframe_html
https://www.sigma-rh.com/en-ca/thank-you-ai/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/info-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/salle-de-presse/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/signa-hr-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/fr-ca/lp-intelligence-artificielle/,https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/lp-intelligence-artificielle/,https://contact.sigma-rh.com/l/994192/2024-10-07/46l7qc,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-07/46l7qc"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-ia-rh-productivite/,https://contact.sigma-rh.com/l/994192/2024-11-18/46yd45,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-18/46yd45"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-ia-rh-productivite/,https://contact.sigma-rh.com/l/994192/2024-11-19/46ygzg,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-19/46ygzg"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/blueprint-suites-rh-mid-market-2024-2025/,https://contact.sigma-rh.com/l/994192/2024-11-29/46z5x7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-29/46z5x7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/blueprint-suites-rh-grandes-organisations-2024-2025/,https://contact.sigma-rh.com/l/994192/2024-11-29/46z6tt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-29/46z6tt"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-ia-et-securite-rh/,https://contact.sigma-rh.com/l/994192/2025-03-04/47x1ln,"<iframe src=""https://contact.sigma-rh.com/l/994192/2025-03-04/47x1ln"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-ia-et-securite-rh/,https://contact.sigma-rh.com/l/994192/2025-03-04/47x18v,"<iframe src=""https://contact.sigma-rh.com/l/994192/2025-03-04/47x18v"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
