,page_url,src_url,iframe_html
374,https://www.sigma-rh.com/fr-ca/livre-blanc-2023-blogue/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd"" width=""100%"" height=""400"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
375,https://www.sigma-rh.com/fr-fr/livre-blanc-2023-blog/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6"" width=""100%"" height=""400"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
376,https://www.sigma-rh.com/fr-fr/salon-preventica-paris-2023/,https://contact.sigma-rh.com/l/994192/2023-05-11/3zngzf,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-11/3zngzf"" width=""100%"" height=""575"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
377,https://www.sigma-rh.com/fr-ca/LP-livre-blanc-SIRH/,https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
378,https://www.sigma-rh.com/fr-fr/LP-livre-blanc-SIRH/,https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
379,https://www.sigma-rh.com/fr-ca/rdv-demande-info-HP/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
380,https://www.sigma-rh.com/fr-fr/rdv-demande-info-HP/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
381,https://www.sigma-rh.com/en-ca/meeting-info-request-HP/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1"" width=""100%"" height=""538"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
382,https://www.sigma-rh.com/fr-ca/rdv-expert-produit/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
383,https://www.sigma-rh.com/fr-fr/rdv-expert-produit/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
384,https://www.sigma-rh.com/en-ca/expert-meeting-product/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1"" width=""100%"" height=""538"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
385,https://www.sigma-rh.com/fr-ca/merci-livre-blanc-ia-productivite-rh/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
386,https://www.sigma-rh.com/fr-fr/merci-livre-blanc-ia-productivite-rh/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
387,https://www.sigma-rh.com/fr-ca/rdv-demande-info-ia/,https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
388,https://www.sigma-rh.com/fr-fr/rdv-demande-info-ia/,https://contact.sigma-rh.com/l/994192/2024-10-08/46lbgg,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-08/46lbgg"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
389,https://www.sigma-rh.com/en-ca/meeting-info-request-ai/,https://contact.sigma-rh.com/l/994192/2024-10-28/46rstn,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-28/46rstn"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
390,https://www.sigma-rh.com/fr-ca/Livres-blancs/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
391,https://www.sigma-rh.com/fr-fr/Livres-blancs/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
392,https://www.sigma-rh.com/fr-ca/ia/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
393,https://www.sigma-rh.com/fr-fr/ia/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
394,https://www.sigma-rh.com/en-ca/ai/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
395,https://www.sigma-rh.com/fr-ca/temoignages-clients/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
396,https://www.sigma-rh.com/fr-fr/temoignages-clients/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
397,https://www.sigma-rh.com/en-ca/customer-stories/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
398,https://www.sigma-rh.com/fr-ca/livre-blanc-choisir-son-sirh-2024/,https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
399,https://www.sigma-rh.com/fr-fr/livre-blanc-10-etapes-pour-choisir-son-sirh-2024/,https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
400,https://www.sigma-rh.com/fr-ca/livre-blanc-enjeux-rh-sirh-2023/,https://contact.sigma-rh.com/l/994192/2024-06-05/45zmkj,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-05/45zmkj"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
401,https://www.sigma-rh.com/fr-fr/livre-blanc-enjeux-rh-sirh-2023/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
402,https://www.sigma-rh.com/fr-ca/livre-blanc-continuite-des-affaires-rh/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
403,https://www.sigma-rh.com/fr-fr/livre-blanc-continuite-des-affaires-rh/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
404,https://www.sigma-rh.com/fr-fr/livre-blanc-digitaliser-dialogue-social-/,https://contact.sigma-rh.com/l/994192/2024-06-04/45z8jq,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-04/45z8jq"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
405,https://www.sigma-rh.com/fr-ca/merci-ia/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
406,https://www.sigma-rh.com/fr-fr/merci-ia/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
407,https://www.sigma-rh.com/en-ca/thank-you-ai/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
408,https://www.sigma-rh.com/fr-ca/info-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
409,https://www.sigma-rh.com/fr-fr/info-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
410,https://www.sigma-rh.com/en-ca/info-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
411,https://www.sigma-rh.com/fr-ca/salle-de-presse/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
412,https://www.sigma-rh.com/fr-fr/salle-de-presse/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
413,https://www.sigma-rh.com/en-ca/salle-de-presse/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
414,https://www.sigma-rh.com/fr-ca/connexion-sigma-rh/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
415,https://www.sigma-rh.com/fr-fr/connexion-sigma-rh/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
416,https://www.sigma-rh.com/en-ca/signa-hr-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
417,https://www.sigma-rh.com/fr-ca/lp-intelligence-artificielle/,https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
418,https://www.sigma-rh.com/fr-fr/lp-intelligence-artificielle/,https://contact.sigma-rh.com/l/994192/2024-10-07/46l7qc,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-07/46l7qc"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
419,https://www.sigma-rh.com/fr-ca/livre-blanc-ia-rh-productivite/,https://contact.sigma-rh.com/l/994192/2024-11-18/46yd45,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-18/46yd45"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
420,https://www.sigma-rh.com/fr-fr/livre-blanc-ia-rh-productivite/,https://contact.sigma-rh.com/l/994192/2024-11-19/46ygzg,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-19/46ygzg"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
421,https://www.sigma-rh.com/fr-fr/blueprint-suites-rh-mid-market-2024-2025/,https://contact.sigma-rh.com/l/994192/2024-11-29/46z5x7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-29/46z5x7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
422,https://www.sigma-rh.com/fr-fr/merci-blueprint-20242025-mm/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
423,https://www.sigma-rh.com/fr-fr/blueprint-suites-rh-grandes-organisations-2024-2025/,https://contact.sigma-rh.com/l/994192/2024-11-29/46z6tt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-29/46z6tt"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>"
424,https://www.sigma-rh.com/fr-fr/merci-blueprint-20242025-GE/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
425,https://www.sigma-rh.com/fr-ca/Merci-10-etapes-cles/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
426,https://www.sigma-rh.com/fr-fr/Merci-10-etapes-cles/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
427,https://www.sigma-rh.com/fr-ca/merci-dialogue-social/,https://contact.sigma-rh.com/l/994192/2022-08-24/r96,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r96"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
428,https://www.sigma-rh.com/fr-fr/Merci-dialogue-social/,https://contact.sigma-rh.com/l/994192/2022-08-24/r53,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r53"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>"
